order_item_id,order_id,product_id,quantity,unit_price
1434,478,123,4,304.67
1435,478,6,1,486.11
1436,478,101,3,49.6
1437,479,111,2,247.59
1438,479,98,6,488.39
1439,479,53,1,66.6
1440,480,23,6,418.83
1442,481,5,1,365.95
1443,481,83,5,359.97
1444,481,32,5,478.65
1445,481,144,3,478.78
1446,482,145,2,365.89
1447,483,131,4,265.77
1448,483,85,6,445.79
1450,484,135,2,23.74
1451,485,138,6,212.94
1453,485,72,5,75.84
1454,485,21,3,342.79
1457,487,114,1,327.0
1458,487,109,2,204.91
1459,487,92,4,58.46
1461,488,16,4,419.05
1462,488,148,6,461.22
1463,489,56,6,241.36
1464,489,134,4,27.51
1466,489,57,2,440.93
1467,489,125,3,138.47
1468,490,40,1,220.4
1469,490,104,2,26.89
1470,490,77,1,346.36
1471,490,90,6,342.35
1472,490,11,1,474.78
1473,491,143,1,228.63
1474,491,23,4,132.13
1475,492,132,6,224.57
1476,492,124,1,447.17
1477,492,130,4,37.06
1478,492,77,3,85.11
1479,493,139,6,260.12
1480,493,122,4,191.48
1482,494,57,4,329.65
1483,494,145,2,415.54
1484,494,14,6,432.97
1485,495,120,1,57.57
1486,495,119,2,308.44
1487,495,68,4,178.14
1488,495,87,1,137.37
1489,496,25,3,188.92
1491,496,150,3,300.11
1492,497,26,4,394.35
1493,497,68,1,207.04
1495,497,114,1,489.6
1496,497,63,1,357.68
1497,498,56,3,383.99
1498,498,49,4,41.68
1499,498,11,4,470.24
1500,498,70,4,351.26
1501,498,81,4,80.58
1502,499,141,5,202.7
1503,499,110,2,337.88
1504,500,12,4,268.39
1505,500,55,3,377.38
1506,500,49,4,157.01
1507,500,59,6,158.88
1508,501,114,1,136.21
1509,501,3,4,116.48
1510,501,94,2,15.52
1511,501,47,6,448.77
1512,502,18,5,262.98
1513,502,23,6,100.47
1514,502,43,2,44.06
1516,503,82,3,138.61
1517,503,47,3,462.49
1518,503,137,6,109.27
1519,503,5,2,277.65
1525,505,112,5,234.12
1526,505,1,6,419.65
1527,505,25,1,263.21
1528,505,77,4,113.52
1529,506,100,6,202.1
1530,506,28,1,163.48
1531,507,6,3,285.86
1532,507,125,2,170.14
1533,507,116,1,369.48
1534,507,49,5,197.46
1535,507,45,3,36.29
1536,508,88,4,72.88
1537,508,7,5,396.96
1538,509,60,3,378.73
1540,509,87,4,386.43
1541,509,42,3,404.48
1542,509,63,5,258.07
1548,511,118,6,33.14
1549,511,84,6,465.82
1550,511,60,6,380.87
1551,511,68,4,362.11
1552,512,68,3,3.16
1553,512,12,6,221.08
1554,512,139,3,428.65
1555,512,14,5,181.86
1556,513,106,1,243.61
1557,513,79,3,372.36
1558,513,132,4,195.54
1559,513,87,6,467.07
1560,514,136,6,421.9
1561,514,47,6,205.64
1562,514,105,4,384.46
1563,514,117,3,379.16
1564,515,37,4,94.32
1565,515,114,1,220.59
1566,515,34,4,331.36
1567,515,43,2,343.15
1570,517,103,6,172.49
1571,518,79,5,242.75
1572,518,98,3,443.23
1573,519,88,1,316.98
1574,519,3,3,157.58
1575,519,83,4,496.7
1576,519,8,4,319.86
1577,520,11,5,86.89
1578,520,124,1,359.39
1584,522,87,2,76.13
1585,522,1,4,185.19
1586,522,136,2,349.0
1587,522,104,4,370.64
1588,523,147,3,28.25
1589,523,124,3,272.8
1590,523,4,3,248.23
1591,523,56,6,214.84
1592,524,115,2,202.46
1593,524,137,6,169.52
1594,524,28,4,423.97
1595,525,34,5,62.22
1597,525,148,2,293.99
1598,525,27,6,457.5
1600,526,118,1,481.7
1601,526,120,5,194.58
1602,526,140,1,327.61
1603,527,116,6,395.33
1604,527,67,6,315.94
1605,527,119,2,433.9
1606,527,104,3,260.71
1607,528,147,2,33.88
1608,528,76,4,314.36
1609,529,17,3,240.51
1610,530,98,6,65.57
1611,530,9,5,298.93
1612,530,16,6,234.98
1613,530,118,2,455.99
1614,531,108,1,318.16
1615,531,58,3,492.57
1616,531,42,5,417.53
1617,532,107,6,239.9
1618,532,64,1,85.58
1619,532,78,2,8.27
1620,533,5,6,30.63
1621,533,18,6,75.39
1622,533,84,6,358.06
1623,533,32,4,362.89
1624,533,114,3,114.64
1625,534,103,3,108.37
1626,534,47,6,258.15
1627,534,117,5,98.56
1628,534,71,6,340.57
1629,534,109,2,379.8
1630,535,138,6,81.17
1631,535,83,4,126.52
1632,535,8,1,180.18
1633,535,69,6,78.49
1634,535,77,4,42.11
1635,536,23,2,406.89
1636,536,20,2,367.18
1637,536,90,2,157.1
1638,537,121,6,378.96
1639,538,111,2,317.01
1641,538,138,6,444.96
1642,538,118,1,146.71
1643,539,129,6,299.04
1644,539,49,6,14.92
1645,539,10,1,383.35
1646,539,13,5,416.04
1647,540,54,4,194.78
1648,540,105,4,367.73
1649,540,91,5,177.21
1650,540,86,5,82.68
1651,540,4,2,360.63
1657,542,132,4,434.59
1658,542,26,3,25.58
1659,542,103,3,376.0
1661,542,110,2,236.45
1663,544,28,5,79.39
1664,544,15,3,147.17
1665,544,88,1,372.95
1666,544,141,5,202.53
1667,545,35,1,9.56
1668,545,64,6,17.86
1669,545,41,5,493.0
1670,545,72,5,322.98
1671,546,40,4,181.54
1673,546,64,2,145.62
1674,546,116,1,42.17
1675,547,68,5,85.5
1676,548,87,4,355.69
1677,549,149,5,386.35
1678,549,150,2,165.21
1684,551,68,1,285.23
1690,553,93,5,396.82
1691,553,117,6,231.01
1692,553,27,3,196.69
1693,553,40,6,301.02
1696,554,74,6,291.58
1697,554,58,4,470.33
1698,554,90,4,343.67
1699,554,137,6,205.28
1700,555,10,3,142.61
1701,555,119,5,318.88
1702,555,70,5,9.02
1704,556,124,3,405.05
1705,556,114,1,39.72
1710,558,60,1,379.29
1711,558,150,4,490.03
1712,559,123,4,497.24
1713,560,110,2,249.17
1714,560,51,5,423.36
1715,560,63,2,330.45
1716,561,67,2,102.78
1722,563,122,1,492.83
1723,563,39,2,426.57
1724,564,100,1,42.86
1725,564,15,3,209.39
1726,565,67,6,258.59
1728,565,78,4,313.37
1729,565,144,4,337.91
1730,565,68,4,472.14
1731,566,93,6,304.14
1732,566,136,2,109.02
1733,566,102,1,34.38
1734,566,58,2,133.11
1735,567,62,2,313.96
1736,567,119,1,76.23
1737,567,147,6,173.61
1738,567,103,1,444.37
1740,568,67,5,480.83
1741,568,110,6,255.13
1742,568,20,2,275.76
1743,569,83,4,168.97
1744,570,100,2,266.73
1746,571,44,2,483.41
1747,571,38,5,391.08
1749,572,51,3,426.8
1750,572,145,2,227.37
1755,574,36,2,419.76
1756,574,121,5,44.36
1757,574,110,3,341.32
1758,574,17,1,71.45
1759,574,18,6,307.7
1760,575,84,5,165.64
1763,575,3,2,163.15
1764,576,1,2,342.35
1765,576,51,3,288.43
1766,577,144,5,209.52
1767,577,110,5,341.32
1768,578,66,3,12.37
1770,579,85,1,151.76
1771,579,44,5,50.66
1772,579,5,4,489.18
1773,579,50,2,188.12
1774,580,142,3,275.48
1775,580,78,3,477.46
1776,581,45,6,101.64
1777,581,23,3,409.08
1778,581,47,6,270.54
1781,582,80,2,495.85
1782,582,85,3,184.14
1783,582,91,4,249.47
1784,582,28,4,399.35
1785,583,120,2,127.31
1786,583,23,1,489.52
1787,583,147,1,57.19
1788,584,47,2,355.53
1789,584,2,2,218.01
1790,585,148,5,115.96
1791,585,72,1,374.61
1792,585,123,5,55.25
1793,585,101,2,339.35
1794,585,91,2,367.74
1795,586,132,6,387.17
1797,586,121,5,292.45
1798,586,77,3,450.63
1799,586,80,1,292.02
1800,587,99,3,118.43
1802,588,54,5,314.46
1803,588,14,5,287.43
1804,588,81,2,249.95
1805,588,142,4,498.01
1806,588,10,6,498.05
1807,589,120,1,343.98
1808,589,7,1,268.7
1809,589,49,6,143.41
1810,589,149,3,278.5
1811,590,58,2,342.64
1812,590,118,6,167.51
1813,591,68,1,484.38
1814,591,20,5,19.59
1815,592,89,1,76.95
1816,592,65,4,134.94
1817,592,71,4,82.58
1818,593,24,2,367.01
1820,593,139,6,16.13
1821,593,143,2,468.59
1822,593,88,1,205.72
1827,595,16,3,339.24
1828,595,10,4,361.49
1829,596,10,5,128.67
1830,596,122,1,364.87
1831,597,60,6,39.07
1832,597,97,5,4.21
1833,598,41,4,30.66
1834,599,60,4,93.37
1835,599,144,6,444.9
1836,599,38,2,347.41
1837,599,7,2,289.73
1838,599,107,3,164.05
1839,600,4,4,411.49
1840,600,68,6,458.66
1841,600,119,5,127.55
1843,601,112,5,304.51
1847,603,139,2,420.15
1848,603,121,5,319.08
1849,603,49,2,498.36
1852,604,31,6,362.79
1853,604,27,1,325.49
1854,604,74,2,487.6
1855,604,98,2,148.95
1856,605,24,5,28.47
1857,606,143,1,8.87
1858,606,74,2,465.35
1859,606,45,1,88.56
1860,606,122,4,328.01
1861,607,109,6,374.84
1862,607,89,6,308.92
1863,608,15,4,176.56
1864,608,11,6,49.18
1865,609,59,4,199.55
1867,609,82,1,230.53
1868,609,93,5,259.56
1869,610,9,2,399.09
1870,610,12,4,167.36
1871,610,112,3,124.01
1872,610,28,1,481.51
1874,611,57,1,413.9
1875,611,54,6,348.14
1878,612,133,4,275.39
1879,612,17,3,342.5
1880,613,79,3,126.21
1881,613,141,6,397.82
1882,613,21,4,26.57
1883,613,47,4,253.21
1884,614,135,4,141.55
1885,614,76,2,60.43
1886,614,149,2,320.44
1887,614,112,4,495.55
1888,614,65,2,16.53
1889,615,74,4,212.7
1890,615,31,1,206.57
1891,615,34,2,33.86
1892,615,108,3,433.6
1893,615,9,2,462.13
1894,616,46,6,454.49
1895,616,42,4,178.02
1896,616,27,1,350.17
1897,616,143,5,26.6
1898,617,89,5,202.47
1899,617,76,1,427.69
1900,617,36,2,263.09
1901,618,81,5,295.9
1905,620,5,4,262.91
1906,620,114,6,196.43
1907,621,48,5,319.84
1908,621,2,4,115.57
1909,621,2,6,412.47
1913,623,44,4,14.25
1914,623,11,2,170.86
1915,624,149,4,148.71
1916,624,143,1,293.14
1921,626,109,2,133.1
1922,627,41,1,14.94
1923,627,16,6,430.15
1924,627,31,5,433.97
1925,628,92,5,445.87
1926,628,10,1,184.89
1927,629,84,1,329.0
1928,629,118,3,184.81
1933,631,37,1,447.43
1934,631,129,1,158.73
1935,631,48,3,356.13
1936,632,11,6,316.45
1937,632,119,5,274.82
1938,633,62,1,369.7
1939,633,3,2,499.34
1940,633,6,1,359.13
1941,634,43,5,285.39
1942,634,123,3,400.84
1943,634,84,1,450.32
1944,635,53,6,488.76
1945,636,122,2,343.75
1946,636,119,4,248.3
1947,636,30,2,441.78
1948,637,11,5,281.56
1949,637,13,6,37.91
1950,638,41,5,289.13
1951,638,18,2,482.22
1952,638,25,2,217.23
1953,639,77,6,495.28
1954,640,141,1,444.26
1955,640,10,1,361.92
1956,641,70,3,216.64
1957,641,133,4,413.71
1958,642,92,6,115.37
1959,642,54,1,332.08
1961,644,8,5,430.28
1963,644,102,5,358.71
1965,645,127,1,27.13
1966,645,56,1,204.89
1967,645,76,6,264.49
1968,645,44,3,5.59
1969,645,135,3,419.72
1970,646,71,1,385.34
1971,646,7,3,85.05
1972,646,139,2,246.05
1974,647,133,4,138.91
1975,648,26,4,67.74
1976,648,86,2,241.95
1977,648,132,5,375.4
1978,649,113,1,356.54
1980,649,97,5,201.64
1981,650,87,3,177.27
1982,650,129,4,129.98
1983,650,60,1,404.06
1984,651,81,3,179.02
1985,651,3,1,49.08
1986,651,36,2,484.43
1987,652,33,6,483.05
1988,652,54,5,185.72
1989,652,149,6,13.67
1990,653,147,6,182.27
1991,654,67,1,408.67
1992,654,49,4,19.86
1993,654,125,3,289.47
1994,654,47,3,307.69
1995,655,36,6,239.56
1996,655,112,3,206.96
1997,655,18,4,155.1
1998,656,150,3,408.61
1999,656,42,6,244.75
2001,657,73,3,476.16
2002,657,70,5,143.08
2003,657,45,6,400.81
2004,657,39,5,108.99
2005,657,121,4,288.17
2006,658,36,3,319.7
2007,659,88,2,365.29
2008,660,10,5,140.96
2009,660,125,1,210.01
2010,660,66,6,484.01
2011,660,62,5,400.72
2012,661,55,6,274.67
2013,661,48,6,485.33
2014,661,127,1,281.57
2015,661,63,1,376.23
2016,662,141,2,287.16
2021,664,134,5,376.65
2022,664,112,5,21.18
2023,664,9,5,253.79
2024,664,112,3,433.02
2025,665,89,4,337.58
2026,665,82,4,182.14
2027,665,131,1,294.23
2028,665,1,1,168.92
2029,666,112,4,488.42
2030,666,100,3,476.66
2031,667,3,6,499.55
2032,667,67,1,115.87
2033,668,39,4,185.94
2034,668,52,6,491.77
2035,669,103,4,106.81
2036,669,56,2,472.01
2037,670,60,2,90.83
2038,670,27,2,412.8
2040,670,53,1,97.97
2041,670,32,5,258.78
2043,672,26,6,187.73
2044,672,123,5,271.56
2045,672,99,6,153.32
2046,672,95,6,113.56
2055,675,150,5,366.16
2056,675,80,4,78.89
2057,675,103,6,105.33
2058,675,66,5,102.93
2059,675,74,4,327.5
2060,676,126,1,294.65
2061,676,120,4,113.06
2062,676,100,4,353.13
2063,676,53,5,283.45
2065,677,6,2,373.7
2066,677,115,5,315.09
2067,677,92,6,48.41
2068,677,6,4,209.17
2069,678,144,3,246.95
2070,678,112,3,248.4
2071,678,60,5,372.87
2072,679,34,5,167.88
2073,679,23,4,447.28
2074,679,136,5,488.4
2075,680,12,4,310.63
2076,680,83,2,430.71
2077,680,100,5,85.2
2078,681,92,4,90.87
2079,681,92,2,34.56
2080,682,80,3,3.34
2081,682,55,3,231.4
2082,682,21,2,406.81
2083,683,104,3,206.16
2084,683,18,6,394.55
2085,683,57,3,273.27
2086,683,1,2,170.37
2087,683,43,4,260.77
2088,684,18,3,428.51
2093,686,80,2,104.39
2095,686,57,2,99.77
2096,687,11,3,28.92
2098,688,66,4,36.94
2099,688,47,6,19.31
2100,688,100,3,216.38
2108,691,27,5,128.83
2109,691,11,6,306.76
2110,691,142,3,164.86
2112,693,117,4,280.08
2113,693,90,1,73.4
2116,695,22,3,50.58
2117,695,127,6,236.3
2118,695,133,1,391.81
2119,695,115,1,196.94
2124,697,83,2,172.08
2127,699,85,1,62.16
2128,699,5,5,332.95
2129,700,2,2,290.59
2130,701,28,3,321.42
2131,701,138,4,134.82
2132,702,124,5,437.31
2133,702,30,5,49.09
2134,702,133,1,480.18
2135,702,39,2,173.87
2136,703,56,3,227.47
2137,703,89,4,352.03
2138,703,37,4,77.1
2139,703,33,2,36.6
2140,704,48,3,127.02
2141,704,135,4,493.54
2142,704,98,6,66.87
2143,704,83,5,362.31
2144,704,81,6,109.93
2150,706,149,2,421.47
2151,706,12,6,149.36
2152,706,139,5,314.57
2153,707,122,1,498.0
2154,708,147,4,111.02
2155,708,132,3,25.38
2156,708,42,2,162.78
2161,710,31,2,323.57
2162,710,55,5,479.32
2163,711,113,3,110.1
2164,711,77,3,499.16
2165,711,10,4,200.36
2166,712,25,3,134.52
2167,712,71,5,483.39
2168,713,90,3,17.46
2169,713,143,4,12.43
2170,713,58,3,265.93
2171,713,87,3,410.67
2172,714,67,5,288.18
2173,714,105,6,289.37
2174,714,110,4,285.27
2176,714,57,5,275.22
2177,715,126,2,304.65
2178,715,104,1,40.27
2179,715,79,1,94.16
2181,716,101,4,453.99
2182,716,5,6,330.36
2183,716,124,6,192.57
2184,716,119,4,488.97
2185,716,12,2,217.88
2186,717,131,5,490.52
2187,717,121,6,457.76
2188,717,126,1,169.81
2189,718,128,2,52.97
2190,718,109,4,344.87
2191,718,108,1,263.3
2192,718,89,4,409.48
2193,719,50,4,442.2
2194,719,39,4,442.86
2195,720,68,5,371.48
2196,720,150,4,176.39
2197,720,62,4,432.18
2199,721,135,3,321.92
2200,721,61,3,433.85
2202,722,48,1,301.62
2203,722,11,3,17.5
2204,723,23,6,111.56
2205,723,8,1,440.11
2206,723,137,5,103.44
2207,724,110,4,373.55
2208,724,35,2,286.48
2209,724,38,6,289.06
2210,725,6,4,243.02
2211,726,84,3,133.4
2212,726,121,2,288.02
2213,726,65,3,328.68
2214,726,136,3,404.86
2215,726,47,2,17.41
2216,727,111,1,319.34
2217,727,31,5,441.87
2218,727,56,2,232.48
2219,728,77,1,483.12
2221,728,17,6,204.02
2222,728,8,3,20.8
2223,728,138,3,366.18
2224,729,59,3,218.13
2226,731,142,5,332.62
2227,731,63,1,372.87
2228,731,69,3,276.76
2230,732,40,5,64.73
2231,732,10,5,330.22
2232,732,6,2,181.03
2234,734,47,2,15.8
2235,735,92,5,7.06
2236,735,21,5,22.37
2237,735,133,1,437.62
2238,735,61,1,175.26
2239,735,56,3,412.8
2245,737,132,4,426.64
2252,740,127,5,186.86
2253,740,56,2,369.12
2254,740,121,1,356.22
2255,740,73,3,369.39
2256,741,112,2,172.44
2257,742,40,5,451.11
2262,744,87,3,401.31
2263,744,143,6,188.39
2266,745,85,5,81.86
2267,745,150,4,443.92
2268,745,63,6,20.92
2269,745,133,5,340.57
2270,746,142,1,186.6
2271,746,104,1,97.36
2275,748,116,2,138.67
2276,748,3,3,49.07
2277,748,104,4,364.78
2278,748,8,6,383.95
2279,749,112,4,326.65
2280,749,141,3,284.54
2281,749,23,3,306.1
2282,749,86,3,220.27
2284,750,97,5,210.89
2285,750,32,5,72.14
2286,750,35,5,95.31
2287,750,59,5,29.46
2288,750,53,4,354.3
2289,751,129,3,165.95
2290,751,84,4,326.91
2291,751,96,4,494.58
2292,751,87,6,199.61
2293,752,66,3,208.87
2294,752,95,3,179.5
2295,752,46,3,490.4
2296,753,26,2,164.92
2297,753,136,6,172.14
2298,753,58,5,273.08
2299,753,48,6,434.41
2302,755,126,3,302.76
2303,756,149,4,300.5
2304,756,5,3,216.32
2306,757,94,1,8.39
2307,757,36,5,145.89
2308,757,118,4,417.68
2309,757,33,2,92.27
2310,758,45,4,208.67
2311,759,38,3,77.45
2312,759,14,4,238.12
2313,759,81,1,180.05
2314,759,112,1,4.36
2316,761,62,2,117.13
2317,761,95,3,351.33
2318,762,85,1,292.1
2319,762,136,2,199.78
2320,762,86,6,210.81
2321,762,78,6,163.53
2322,763,26,2,197.5
2325,764,60,4,324.44
2326,764,70,1,172.48
2327,764,142,2,460.45
2328,765,24,5,266.01
2329,765,96,5,476.06
2330,765,145,6,31.43
2331,765,22,5,97.03
2332,766,55,4,251.29
2333,766,66,1,352.99
2334,766,91,6,103.71
2335,766,128,4,6.33
2336,766,4,6,76.16
2338,768,17,4,432.96
2339,768,57,1,36.8
2340,768,143,4,436.56
2341,768,104,5,464.75
2342,769,119,4,393.09
2343,769,119,4,440.83
2344,769,110,6,202.41
2345,769,116,3,182.92
2347,770,95,6,467.07
2348,770,136,5,25.31
2349,771,69,6,320.56
2350,771,142,1,249.83
2351,771,73,5,432.07
2352,771,86,3,119.89
2353,772,32,2,421.65
2354,772,98,4,64.18
2355,772,148,4,288.87
2356,772,10,1,278.89
2357,773,136,6,240.29
2358,773,85,6,70.47
2359,773,126,5,95.59
2360,773,51,3,117.69
2361,774,149,4,256.81
2362,774,63,3,406.12
2364,776,118,1,335.65
2365,777,90,6,345.9
2366,777,37,4,310.59
2367,778,98,3,178.11
2368,778,66,5,269.31
2370,780,69,1,36.53
2371,780,122,2,421.22
2372,780,1,5,253.95
2373,781,30,2,431.74
2374,781,83,3,444.21
2375,781,128,2,186.61
2376,781,106,6,96.13
2379,782,114,3,194.31
2380,782,88,3,27.64
2381,783,147,1,290.31
2382,783,49,1,381.98
2383,784,43,1,201.48
2384,784,87,6,265.8
2385,785,50,2,181.75
2386,786,18,4,440.0
2387,786,26,6,87.71
2388,786,78,2,293.69
2390,787,56,3,200.2
2391,787,31,2,79.46
2392,788,28,1,310.78
2399,791,38,6,199.08
2401,792,41,4,22.56
2402,792,80,5,101.36
2403,792,138,6,215.02
2404,793,139,4,69.64
2405,794,75,1,416.78
2406,794,95,1,407.74
2411,796,148,4,485.21
2412,796,118,4,240.62
2413,796,71,2,457.3
2414,796,134,3,38.18
2415,796,149,6,98.01
2417,798,145,5,396.81
2418,798,117,4,209.06
2419,798,3,5,306.61
2430,801,82,1,83.13
2431,801,109,4,111.08
2432,801,53,1,498.17
2433,802,14,6,391.39
2435,803,96,6,25.13
2436,803,20,1,225.53
2437,803,109,6,267.88
2438,803,48,3,288.25
2439,803,54,1,323.18
2442,805,94,6,153.82
2443,805,38,2,299.61
2444,805,119,1,398.07
2445,806,144,5,278.2
2446,806,109,4,432.79
2447,806,20,2,44.76
2448,806,117,2,254.82
2449,806,30,3,252.14
2450,807,117,2,270.66
2451,808,104,6,126.24
2452,808,125,5,98.77
2453,808,139,2,360.99
2454,808,79,2,225.68
2456,809,20,2,329.39
2457,809,89,6,170.28
2458,809,73,1,469.72
2459,809,106,6,437.64
2460,810,35,1,18.55
2461,810,3,1,310.42
2462,811,45,1,185.43
2463,812,25,1,492.83
2464,812,21,3,77.02
2465,812,77,4,131.6
2466,813,5,5,389.96
2471,815,147,4,82.94
2472,815,136,6,49.34
2473,815,63,1,461.4
2474,815,25,1,185.5
2476,816,98,4,486.33
2477,816,85,2,438.04
2480,818,93,2,338.42
2485,820,40,2,313.56
2486,820,149,6,18.61
2487,820,89,5,175.86
2488,820,86,2,210.81
2489,820,81,4,255.71
2490,821,55,3,180.99
2491,821,127,3,455.14
2492,821,63,4,29.28
2493,821,137,2,274.53
2494,822,94,2,298.07
2495,822,144,6,327.65
2496,822,36,3,81.11
2497,822,91,5,49.01
2498,823,57,6,235.96
2499,823,35,1,150.43
2500,823,15,3,413.14
2501,823,150,6,255.73
2502,823,40,5,343.78
2503,824,68,6,463.45
2504,824,91,3,367.32
2505,824,50,4,146.08
2506,824,37,1,68.96
2507,825,42,2,333.83
2508,826,105,3,383.92
2509,826,100,3,84.2
2511,826,42,6,319.31
2512,827,35,4,397.91
2513,827,82,2,116.93
2514,827,50,2,261.45
2515,827,149,3,8.92
2516,827,43,2,314.44
2518,828,18,3,71.98
2519,828,144,2,228.23
2520,828,93,5,118.77
2521,829,27,5,98.81
2522,829,80,1,384.29
2523,830,7,4,12.21
2525,830,150,3,124.92
2526,831,106,2,40.47
2527,831,133,3,182.31
2529,831,73,4,87.14
2530,831,57,1,313.76
2531,832,125,6,282.32
2532,832,25,1,414.94
2533,832,101,3,66.58
2534,832,87,1,345.83
2535,832,58,3,164.0
2536,833,103,4,132.61
2537,833,52,3,392.7
2538,833,97,1,447.52
2539,834,145,6,473.62
2540,834,20,1,323.88
2541,834,39,3,253.49
2542,834,116,3,237.94
2543,835,55,1,135.19
2545,835,1,4,102.85
2546,835,115,5,217.76
2547,835,13,2,474.43
2548,836,128,3,243.43
2550,836,30,2,93.27
2552,838,55,5,477.0
2553,838,69,2,204.61
2554,838,132,6,135.68
2555,838,114,4,16.72
2558,840,51,4,364.92
2559,840,62,6,95.67
2560,840,123,3,370.31
2561,841,112,5,380.88
2562,841,71,5,119.23
2563,841,129,2,355.27
2564,841,42,6,435.15
2565,841,41,5,10.11
2566,842,2,3,131.51
2567,842,124,6,367.84
2572,844,36,3,162.37
2573,844,16,5,249.07
2575,845,93,4,87.57
2576,845,60,4,139.99
2577,845,36,4,21.6
2578,845,66,2,349.06
2579,845,62,1,56.92
2583,847,147,2,229.77
2584,847,85,4,457.19
2585,847,53,5,288.86
2586,847,112,1,268.34
2587,848,12,5,292.83
2588,848,111,4,155.34
2589,848,44,4,342.95
2590,848,135,1,296.16
2591,849,13,1,494.06
2592,849,20,1,498.41
2593,849,33,2,331.22
2594,849,32,3,287.35
2595,849,98,3,362.39
2596,850,25,4,317.19
2597,851,10,3,68.34
2599,851,135,1,447.3
2600,852,77,3,107.77
2601,852,55,2,259.2
2602,852,145,4,120.05
2604,852,85,2,67.22
2605,853,126,3,200.72
2606,853,122,3,280.04
2607,854,47,4,171.77
2608,855,33,2,28.35
2609,855,16,1,129.58
2611,855,85,3,238.16
2612,855,145,2,303.03
2614,857,23,2,370.48
2615,857,46,6,327.76
2617,857,65,2,283.02
2619,858,114,5,81.13
2620,858,130,4,161.85
2621,859,49,3,10.09
2622,859,109,2,366.25
2623,860,85,3,62.94
2624,860,119,2,402.3
2625,860,74,3,486.15
2626,860,136,1,375.04
2627,861,81,3,378.88
2628,861,28,4,338.29
2629,861,93,4,207.69
2630,861,59,4,79.26
2631,862,133,2,283.28
2632,862,84,3,241.54
2633,862,51,2,200.06
2634,863,110,1,423.59
2635,863,125,5,63.56
2636,864,80,6,78.96
2637,864,23,6,467.84
2639,865,14,4,108.57
2640,865,128,6,28.0
2641,865,80,4,190.51
2642,865,111,1,283.84
2643,866,41,6,365.2
2644,866,47,6,286.72
2645,866,145,2,456.81
2646,866,41,6,359.77
2647,866,43,1,137.43
2648,867,65,4,55.36
2649,867,77,6,274.78
2654,869,70,5,116.25
2655,869,140,1,290.91
2656,869,150,2,395.62
2657,870,64,5,4.17
2658,870,41,1,109.89
2660,870,63,4,343.81
2661,870,2,2,244.06
2663,871,26,4,162.14
2665,871,119,3,442.14
2666,871,76,5,495.62
2667,872,30,1,360.23
2669,872,37,2,422.35
2671,873,46,2,364.23
2672,874,55,6,119.02
2673,874,48,4,76.34
2674,874,23,1,283.31
2675,874,56,4,16.21
2676,874,115,1,493.65
2678,875,66,4,390.52
2679,875,147,4,465.74
2681,875,16,1,17.01
2682,876,42,4,224.95
2683,876,65,5,367.72
2684,876,7,4,149.18
2685,877,83,1,451.68
2686,877,114,6,281.76
2687,878,61,3,376.45
2688,878,8,2,268.48
2689,878,11,2,202.41
2690,878,70,4,360.35
2691,878,70,4,456.44
2692,879,42,3,225.57
2693,880,140,2,329.85
2694,880,32,3,169.63
2695,880,103,4,293.48
2696,881,8,1,395.7
2697,881,20,4,234.95
2699,881,130,4,70.58
2700,882,91,6,267.46
2701,883,93,4,230.91
2703,884,8,5,253.01
2704,884,136,4,145.14
2705,884,150,3,198.27
2706,885,20,5,228.62
2707,885,122,2,428.87
2708,886,15,4,125.18
2709,886,35,4,129.95
2710,887,55,5,93.43
2711,887,9,3,400.21
2712,887,79,3,44.77
2713,887,148,5,321.85
2714,888,137,2,384.83
2715,888,94,5,489.42
2716,888,45,6,91.48
2717,888,114,4,163.63
2718,888,136,3,286.25
2719,889,16,1,490.84
2722,891,24,4,452.33
2723,891,99,3,26.58
2724,891,69,1,368.98
2725,891,7,5,123.45
2726,891,27,2,398.51
2727,892,99,4,387.05
2728,893,27,2,71.98
2735,896,64,5,36.66
2736,896,44,3,355.22
2737,897,121,2,449.14
2738,897,44,1,250.96
2739,897,137,2,218.97
2740,898,11,2,365.69
2741,899,59,2,404.82
2742,899,136,5,310.63
2743,899,4,4,155.71
2744,900,125,1,46.28
2745,901,43,4,328.73
2746,901,34,3,33.26
2747,901,60,3,81.27
2748,901,117,5,412.01
2749,902,83,2,430.28
2750,902,91,6,40.8
2751,902,142,4,297.51
2752,903,84,2,295.73
2753,903,71,4,83.57
2754,903,66,5,283.18
2755,903,58,3,220.52
2756,904,88,1,143.59
2757,905,82,6,37.39
2758,905,124,2,308.67
2759,905,112,1,257.03
2760,905,63,4,265.02
2761,906,37,6,176.62
2762,906,56,1,356.81
2763,906,99,2,414.65
2764,906,130,3,265.98
2766,907,142,6,454.53
2767,907,107,6,250.84
2768,907,62,3,229.7
2769,908,15,5,167.42
2770,908,92,6,451.17
2771,908,147,2,27.51
2772,909,64,1,340.32
2773,909,134,6,233.86
2775,910,32,3,255.0
2776,910,108,5,368.18
2777,910,149,1,143.09
2778,911,44,6,116.76
2779,911,130,4,58.49
2780,911,68,5,45.06
2781,911,77,3,193.89
2782,912,150,4,148.72
2786,914,32,3,469.63
2787,915,109,6,452.14
2788,915,8,6,41.13
2789,916,62,4,126.35
2791,916,69,3,245.43
2792,916,129,6,434.99
2793,917,129,1,340.99
2794,917,134,1,372.13
2795,917,107,1,209.05
2796,917,12,4,121.77
