order_item_id,order_id,product_id,quantity,unit_price
2387,786,26,6,87.71
2388,786,78,2,293.69
2389,3006,41,5,59.11
2390,787,56,3,200.2
2391,787,31,2,79.46
2392,788,28,1,310.78
2393,789,112,5,261.72
2394,789,140,5,95.75
2395,789,99,6,304.52
2396,790,148,3,77.32
2397,790,25,1,441.69
2398,790,137,2,272.94
2399,791,38,6,199.08
2400,791,21,0,158.63
2401,792,41,4,22.56
2402,792,80,5,101.36
2403,792,138,6,215.02
2404,793,139,4,69.64
2405,794,75,1,416.78
2406,794,95,1,407.74
2407,795,38,4,71.37
2408,795,75,4,334.21
2409,795,46,4,476.89
2410,795,142,2,329.81
2411,796,148,4,485.21
2412,796,118,4,240.62
2413,796,71,2,457.3
2414,796,134,3,38.18
2415,796,149,6,98.01
2416,797,166,-1,189.35
2417,798,145,5,396.81
2418,798,117,4,209.06
2419,798,3,5,306.61
2420,799,72,2,292.6
2421,799,49,6,36.46
2422,799,54,3,374.59
2423,800,106,3,117.51
2424,800,59,3,7.88
2425,800,65,2,461.02
2426,800,35,6,252.66
2427,800,11,2,413.55
2428,801,29,1,443.76
2429,801,146,3,155.68
2430,801,82,1,83.13
2431,801,109,4,111.08
2432,801,53,1,498.17
2433,802,14,6,391.39
2434,802,177,5,401.18
2435,803,96,6,25.13
2436,803,20,1,225.53
2437,803,109,6,267.88
2438,803,48,3,288.25
2439,803,54,1,323.18
2440,804,79,1,182.53
2441,804,76,1,315.62
2442,805,94,6,153.82
2443,805,38,2,299.61
2444,805,119,1,398.07
2445,806,144,5,278.2
2446,806,109,4,432.79
2447,806,20,2,44.76
2448,806,117,2,254.82
2449,806,30,3,252.14
2450,807,117,2,270.66
2451,808,104,6,126.24
2452,808,125,5,98.77
2453,808,139,2,360.99
2454,808,79,2,225.68
2455,3004,8,2,424.18
2456,809,20,2,329.39
2457,809,89,6,170.28
2458,809,73,1,469.72
2459,809,106,6,437.64
2460,810,35,1,18.55
2461,810,3,1,310.42
2462,811,45,1,185.43
2463,812,25,1,492.83
2464,812,21,3,77.02
2465,812,77,4,131.6
2466,813,5,5,389.96
2467,814,13,6,
2468,814,79,6,266.47
2469,814,66,6,109.25
2470,814,59,1,222.83
2471,815,147,4,82.94
2472,815,136,6,49.34
2473,815,63,1,461.4
2474,815,25,1,185.5
2475,815,159,2,231.77
2476,816,98,4,486.33
2477,816,85,2,438.04
2478,816,19,3,36.03
2479,817,151,4,369.29
2480,818,93,2,338.42
2481,819,113,2,184.67
2482,819,35,4,416.76
2483,819,147,3,73.41
2484,819,71,3,220.98
2485,820,40,2,313.56
2486,820,149,6,18.61
2487,820,89,5,175.86
2488,820,86,2,
2489,820,81,4,255.71
2490,821,55,3,180.99
2491,821,127,3,455.14
2492,821,63,4,29.28
2493,821,137,2,274.53
2494,822,94,2,298.07
2495,822,144,6,327.65
2496,822,36,3,81.11
2497,822,91,5,49.01
2498,823,57,6,235.96
2499,823,35,1,150.43
2500,823,15,3,413.14
2501,823,150,6,255.73
2502,823,40,5,343.78
2503,824,68,6,463.45
2504,824,91,3,367.32
2505,824,50,4,146.08
2506,824,37,1,68.96
2507,825,42,2,333.83
2508,826,105,3,383.92
2509,826,100,3,84.2
2510,826,32,0,354.55
2511,826,42,6,319.31
2512,827,35,4,397.91
2513,827,82,2,116.93
2514,827,50,2,261.45
2515,827,149,3,8.92
2516,827,43,2,314.44
2517,828,146,4,463.44
2518,828,18,3,
2519,828,144,2,228.23
2520,828,93,5,118.77
2521,829,27,5,98.81
2522,829,80,1,384.29
2523,830,7,4,12.21
2524,830,171,6,436.09
2525,830,150,3,124.92
2526,831,106,2,40.47
2527,831,133,3,182.31
2528,3039,43,5,31.17
2529,831,73,4,87.14
2530,831,57,1,313.76
2531,832,125,6,
2532,832,25,1,414.94
2533,832,101,3,66.58
2534,832,87,1,345.83
2535,832,58,3,164.0
2536,833,103,4,132.61
2537,833,52,3,392.7
2538,833,97,1,447.52
2539,834,145,6,473.62
2540,834,20,1,323.88
2541,834,39,3,253.49
2542,834,116,3,237.94
2543,835,55,1,135.19
2544,3029,38,3,493.32
2545,835,1,4,102.85
2546,835,115,5,217.76
2547,835,13,2,474.43
2548,836,128,3,243.43
2549,836,168,3,254.46
2550,836,30,2,93.27
2551,837,149,6,438.1
2552,838,55,5,477.0
2553,838,69,2,204.61
2554,838,132,6,135.68
2555,838,114,4,16.72
2556,838,159,4,141.16
2557,839,14,6,365.6
2558,840,51,4,364.92
2559,840,62,6,95.67
2560,840,123,3,370.31
2561,841,112,5,380.88
2562,841,71,5,119.23
2563,841,129,2,355.27
2564,841,42,6,435.15
2565,841,41,5,10.11
2566,842,2,3,131.51
2567,842,124,6,367.84
2568,843,2,4,419.4
2569,843,103,6,221.77
2570,843,116,4,408.76
2571,843,65,4,
2572,844,36,3,162.37
2573,844,16,5,249.07
2574,3005,125,4,370.98
2575,845,93,4,87.57
2576,845,60,4,139.99
2577,845,36,4,21.6
2578,845,66,2,349.06
2579,845,62,1,56.92
2580,846,6,3,163.72
2581,846,35,3,198.17
2582,846,106,3,354.63
2583,847,147,2,229.77
2584,847,85,4,457.19
2585,847,53,5,288.86
2586,847,112,1,268.34
2587,848,12,5,292.83
2588,848,111,4,155.34
2589,848,44,4,342.95
2590,848,135,1,296.16
2591,849,13,1,494.06
2592,849,20,1,498.41
2593,849,33,2,331.22
2594,849,32,3,287.35
2595,849,98,3,362.39
2596,850,25,4,317.19
2597,851,10,3,68.34
2598,851,138,0,322.67
2599,851,135,1,447.3
2600,852,77,3,
2601,852,55,2,259.2
2602,852,145,4,
2603,852,52,-1,50.81
2604,852,85,2,67.22
2605,853,126,3,200.72
2606,853,122,3,280.04
2607,854,47,4,171.77
2608,855,33,2,28.35
2609,855,16,1,129.58
2610,855,146,2,427.77
2611,855,85,3,238.16
2612,855,145,2,303.03
2613,856,29,4,123.48
2614,857,23,2,370.48
2615,857,46,6,327.76
2616,857,159,3,127.84
2617,857,65,2,283.02
2618,858,38,0,233.3
2619,858,114,5,81.13
2620,858,130,4,161.85
2621,859,49,3,10.09
2622,859,109,2,366.25
2623,860,85,3,62.94
2624,860,119,2,402.3
2625,860,74,3,486.15
2626,860,136,1,375.04
2627,861,81,3,378.88
2628,861,28,4,338.29
2629,861,93,4,207.69
2630,861,59,4,79.26
2631,862,133,2,283.28
2632,862,84,3,241.54
2633,862,51,2,200.06
2634,863,110,1,423.59
2635,863,125,5,63.56
2636,864,80,6,78.96
2637,864,23,6,467.84
2638,865,176,4,334.8
2639,865,14,4,108.57
2640,865,128,6,28.0
2641,865,80,4,190.51
2642,865,111,1,283.84
2643,866,41,6,365.2
2644,866,47,6,286.72
2645,866,145,2,456.81
2646,866,41,6,359.77
2647,866,43,1,137.43
2648,867,65,4,55.36
2649,867,77,6,274.78
2650,868,44,5,370.2
2651,868,121,5,138.1
2652,868,66,2,398.77
2653,868,93,4,164.03
2654,869,70,5,116.25
2655,869,140,1,290.91
2656,869,150,2,395.62
2657,870,64,5,4.17
2658,870,41,1,109.89
2659,870,155,2,183.81
2660,870,63,4,343.81
2661,870,2,2,244.06
2662,3016,110,1,93.92
2663,871,26,4,162.14
2664,871,151,6,292.17
2665,871,119,3,442.14
2666,871,76,5,495.62
2667,872,30,1,360.23
2668,3031,30,6,358.62
2669,872,37,2,422.35
2670,872,178,5,103.45
2671,873,46,2,
2672,874,55,6,119.02
2673,874,48,4,76.34
2674,874,23,1,283.31
2675,874,56,4,16.21
2676,874,115,1,493.65
2677,875,106,-1,50.64
2678,875,66,4,390.52
2679,875,147,4,465.74
2680,875,6,0,41.57
2681,875,16,1,
2682,876,42,4,224.95
2683,876,65,5,367.72
2684,876,7,4,149.18
2685,877,83,1,451.68
2686,877,114,6,
2687,878,61,3,376.45
2688,878,8,2,268.48
2689,878,11,2,202.41
2690,878,70,4,360.35
2691,878,70,4,456.44
2692,879,42,3,225.57
2693,880,140,2,329.85
2694,880,32,3,169.63
2695,880,103,4,293.48
2696,881,8,1,395.7
2697,881,20,4,234.95
2698,881,40,-3,492.63
2699,881,130,4,70.58
2700,882,91,6,267.46
2701,883,93,4,230.91
2702,3045,49,6,237.88
2703,884,8,5,253.01
2704,884,136,4,145.14
2705,884,150,3,198.27
2706,885,20,5,228.62
2707,885,122,2,428.87
2708,886,15,4,125.18
2709,886,35,4,129.95
2710,887,55,5,93.43
2711,887,9,3,400.21
2712,887,79,3,44.77
2713,887,148,5,321.85
2714,888,137,2,384.83
2715,888,94,5,489.42
2716,888,45,6,91.48
2717,888,114,4,163.63
2718,888,136,3,286.25
2719,889,16,1,490.84
2720,890,72,5,344.62
2721,890,120,5,164.17
2722,891,24,4,452.33
2723,891,99,3,26.58
2724,891,69,1,368.98
2725,891,7,5,123.45
2726,891,27,2,398.51
2727,892,99,4,387.05
2728,893,27,2,71.98
2729,894,1,1,491.47
2730,895,139,5,320.52
2731,895,142,1,351.9
2732,895,10,5,192.22
2733,895,116,3,465.92
2734,895,72,2,9.88
2735,896,64,5,36.66
2736,896,44,3,355.22
2737,897,121,2,449.14
2738,897,44,1,250.96
2739,897,137,2,218.97
2740,898,11,2,365.69
2741,899,59,2,404.82
2742,899,136,5,310.63
2743,899,4,4,155.71
2744,900,125,1,46.28
2745,901,43,4,328.73
2746,901,34,3,33.26
2747,901,60,3,81.27
2748,901,117,5,412.01
2749,902,83,2,430.28
2750,902,91,6,40.8
2751,902,142,4,297.51
2752,903,84,2,295.73
2753,903,71,4,83.57
2754,903,66,5,283.18
2755,903,58,3,220.52
2756,904,88,1,143.59
2757,905,82,6,37.39
2758,905,124,2,308.67
2759,905,112,1,257.03
2760,905,63,4,265.02
2761,906,37,6,176.62
2762,906,56,1,356.81
2763,906,99,2,414.65
2764,906,130,3,265.98
2765,907,14,-3,459.26
2766,907,142,6,454.53
2767,907,107,6,250.84
2768,907,62,3,229.7
2769,908,15,5,167.42
2770,908,92,6,451.17
2771,908,147,2,27.51
2772,909,64,1,340.32
2773,909,134,6,233.86
2774,910,36,-1,142.88
2775,910,32,3,255.0
2776,910,108,5,368.18
2777,910,149,1,143.09
2778,911,44,6,116.76
2779,911,130,4,58.49
2780,911,68,5,45.06
2781,911,77,3,193.89
2782,912,150,4,148.72
2783,913,37,-1,39.06
2784,913,40,6,249.27
2785,913,3,5,381.76
2786,914,32,3,469.63
2787,915,109,6,452.14
2788,915,8,6,41.13
2789,916,62,4,126.35
2790,916,166,5,401.54
2791,916,69,3,245.43
2792,916,129,6,434.99
2793,917,129,1,340.99
2794,917,134,1,372.13
2795,917,107,1,209.05
2796,917,12,4,121.77
2797,918,146,3,208.42
2798,918,54,4,96.12
2799,918,20,3,203.83
2800,919,110,4,446.31
2801,919,100,5,242.42
2802,920,105,1,465.07
2803,920,14,2,437.9
2804,920,89,6,127.47
2805,920,35,4,
2806,920,53,5,413.27
2807,921,135,3,195.99
2808,922,4,3,105.42
2809,922,96,6,383.88
2810,923,77,6,428.01
2811,924,33,5,223.91
2812,924,53,3,363.14
2813,925,30,6,9.39
2814,926,110,6,292.6
2815,927,18,2,483.98
2816,927,25,2,42.07
2817,928,101,4,326.51
2818,928,45,6,208.83
2819,929,157,6,27.48
2820,929,72,1,246.81
2821,929,51,1,80.18
2822,930,85,1,173.12
2823,930,64,4,279.06
2824,930,102,3,312.42
2825,930,129,6,254.15
2826,931,19,3,222.53
2827,932,103,4,221.91
2828,932,43,6,376.18
2829,933,69,5,14.78
2830,933,79,3,150.36
2831,933,66,3,417.33
2832,934,61,5,173.6
2833,935,150,6,175.3
2834,936,37,5,486.57
2835,936,49,1,290.85
2836,937,8,1,165.61
2837,937,136,1,
2838,937,58,6,470.09
2839,937,3,5,199.82
2840,938,42,2,114.1
2841,3026,97,-3,53.02
2842,938,84,3,423.72
2843,938,9,4,103.01
2844,939,2,6,137.46
2845,939,137,2,27.89
2846,939,110,1,167.27
2847,939,46,4,138.24
2848,939,13,5,
2849,940,99,3,235.02
2850,940,19,6,444.82
2851,940,130,3,459.08
2852,941,73,4,118.29
2853,941,142,1,288.47
2854,941,128,2,
2855,941,139,6,90.05
2856,942,11,3,
2857,942,148,2,225.89
2858,942,10,2,72.34
2859,942,108,4,21.03
2860,942,135,3,419.25
2861,943,5,5,486.97
2862,943,74,6,13.61
2863,943,62,5,317.92
2864,944,47,4,
2865,945,144,3,113.96
2866,945,121,1,415.12
2867,945,19,6,406.96
2868,946,59,2,491.34
2869,3027,9,5,95.29
2870,947,4,4,58.05
2871,947,121,2,172.78
2872,948,73,4,131.61
2873,948,80,4,91.32
2874,948,77,5,491.6
2875,948,147,6,261.75
2876,949,29,4,127.08
2877,950,82,3,248.74
2878,951,170,5,368.41
2879,951,58,3,91.21
2880,951,110,6,373.54
2881,951,62,5,124.37
2882,952,72,4,41.33
2883,952,121,6,98.61
2884,953,43,6,454.27
2885,953,135,4,358.48
2886,954,149,6,210.73
2887,954,56,1,279.59
2888,954,144,6,264.72
2889,954,32,2,287.24
2890,955,58,-1,95.16
2891,955,25,3,185.92
2892,956,82,5,458.42
2893,956,14,3,16.91
2894,957,111,3,
2895,957,149,5,182.06
2896,958,150,6,99.77
2897,958,16,2,205.67
2898,958,54,4,341.0
2899,958,45,5,182.67
2900,958,75,6,107.04
2901,959,76,1,372.88
2902,959,4,2,204.4
2903,959,73,6,286.77
2904,959,62,6,429.65
2905,959,25,6,207.79
2906,960,135,3,
2907,960,117,4,447.85
2908,961,1,5,21.08
2909,962,16,4,150.21
2910,963,68,3,415.17
2911,963,98,2,140.9
2912,963,126,3,236.91
2913,963,38,4,437.8
2914,964,135,3,129.36
2915,964,18,1,378.71
2916,965,63,1,320.43
2917,965,112,3,119.29
2918,966,128,3,380.9
2919,967,44,5,148.48
2920,968,47,6,38.9
2921,969,91,4,275.13
2922,969,107,2,25.61
2923,969,59,2,459.27
2924,969,76,2,344.94
2925,969,44,5,78.52
2926,970,73,6,242.47
2927,970,150,2,282.38
2928,970,49,1,321.36
2929,970,106,2,26.26
2930,970,15,3,257.05
2931,971,8,1,455.92
2932,971,16,4,130.81
2933,3013,28,4,470.01
2934,971,66,5,253.55
2935,971,102,4,240.99
2936,972,97,4,198.7
2937,972,121,0,272.99
2938,972,54,2,429.22
2939,972,150,1,291.69
2940,973,36,6,487.21
2941,974,108,5,110.86
2942,974,103,1,77.29
2943,974,64,4,136.01
2944,974,132,5,106.97
2945,975,94,6,200.37
2946,975,89,5,418.83
2947,976,24,5,245.95
2948,977,70,2,328.14
2949,977,11,4,36.72
2950,977,100,3,473.07
2951,978,52,3,236.66
2952,979,25,5,13.03
2953,979,128,3,320.65
2954,979,42,6,397.12
2955,979,18,4,289.36
2956,979,119,4,382.31
2957,980,113,6,466.72
2958,980,84,6,416.46
2959,980,31,4,313.02
2960,981,67,6,313.39
2961,981,75,6,499.7
2962,982,120,1,141.22
2963,982,32,3,
2964,3004,66,6,50.45
2965,983,70,4,25.43
2966,983,32,4,388.42
2967,983,125,4,83.18
2968,984,79,2,131.54
2969,984,39,3,426.79
2970,984,50,4,438.89
2971,985,131,4,352.02
2972,985,63,4,455.4
2973,985,37,6,398.66
2974,986,143,6,384.62
2975,987,6,2,477.18
2976,987,52,4,423.82
2977,988,113,2,289.1
2978,989,113,6,7.61
2979,990,118,6,14.69
2980,990,26,6,200.63
2981,991,9,3,475.53
2982,991,60,3,497.82
2983,991,86,3,235.29
2984,991,12,4,197.22
2985,992,9,2,35.14
2986,992,121,2,386.09
2987,992,111,4,163.52
2988,993,72,6,431.63
2989,993,86,2,251.79
2990,994,4,1,483.61
2991,994,58,2,403.81
2992,994,144,3,188.03
2993,994,8,6,184.6
2994,994,41,3,201.04
2995,995,24,2,337.79
2996,995,140,6,467.03
2997,995,103,4,193.29
2998,996,94,5,225.03
2999,997,52,5,169.28
3000,997,117,3,127.84
3001,997,6,5,213.29
3002,997,69,1,342.57
3003,997,111,2,73.15
3004,998,11,5,494.81
3005,998,28,6,308.87
3006,998,143,6,225.38
3007,998,31,4,245.3
3008,3042,134,3,403.79
3009,1000,11,0,143.46
3010,1000,9,6,361.69
3011,1000,57,6,412.33
3012,1000,10,1,499.83
3013,1000,146,1,480.52
3014,1001,111,4,74.66
3015,1001,89,2,81.87
3016,1001,131,3,346.05
3017,1002,169,0,42.28
3018,1002,95,6,358.57
3019,1003,91,5,107.91
3020,1003,89,3,252.15
3021,1003,26,3,194.65
3022,1003,145,2,67.7
3023,1004,38,6,277.63
3024,1004,48,2,285.55
3025,1004,93,3,61.93
3026,1004,130,2,482.29
3027,1005,37,4,178.38
3028,1005,170,4,307.77
3029,1005,107,4,84.13
3030,1006,45,2,64.01
3031,1007,87,4,411.13
3032,1007,35,1,228.81
3033,1007,108,3,457.34
3034,1008,74,2,334.47
3035,1008,73,5,372.26
3036,1008,32,4,374.96
3037,1008,13,4,479.97
3038,1008,35,6,42.5
3039,3006,59,2,423.55
3040,1009,140,6,311.57
3041,1009,73,3,115.31
3042,1009,33,4,385.67
3043,1009,115,1,56.01
3044,1010,48,3,217.69
3045,1010,49,5,356.62
3046,1010,130,2,10.86
3047,1011,85,6,295.16
3048,1011,129,3,238.98
3049,1011,63,2,122.95
3050,1011,82,1,357.21
3051,1012,106,4,264.09
3052,1012,146,4,208.89
3053,1012,147,6,319.7
3054,1013,30,3,88.94
3055,1014,23,4,245.25
3056,1015,130,5,415.82
3057,1015,127,5,240.91
3058,1016,6,6,14.55
3059,1016,46,4,299.29
3060,1017,126,3,433.92
3061,1017,145,4,349.55
3062,1017,173,3,178.46
3063,1018,41,4,450.2
3064,1018,101,6,310.72
3065,1018,12,3,64.78
3066,1019,47,3,471.67
3067,1020,96,6,223.81
3068,1020,34,3,242.61
3069,1020,3,6,300.83
3070,1020,123,6,
3071,1021,148,4,498.24
3072,1022,128,3,397.45
3073,1022,118,2,117.44
3074,1022,63,6,79.36
3075,1022,147,2,164.98
3076,1023,126,-3,380.36
3077,1023,46,2,150.87
3078,1023,107,1,191.3
3079,1023,53,6,56.34
3080,1024,86,3,291.31
3081,3042,17,3,496.09
3082,1024,101,2,61.71
3083,1024,20,1,232.77
3084,1025,77,5,104.63
3085,1026,122,6,303.36
3086,1026,42,5,375.4
3087,1027,86,5,357.97
3088,1028,99,5,164.85
3089,1028,172,2,110.79
3090,1029,101,2,
3091,1029,112,5,181.77
3092,1030,18,2,324.14
3093,1030,106,4,493.89
3094,1030,41,6,441.81
3095,1030,126,4,392.57
3096,1030,46,2,180.34
3097,1031,128,6,177.32
3098,1031,77,2,333.1
3099,1031,106,3,229.06
3100,1031,27,1,474.75
3101,1031,140,5,203.35
3102,3001,7,3,326.3
3103,1032,144,5,412.38
3104,1032,67,4,108.44
3105,1033,110,4,149.95
3106,1033,57,4,372.65
3107,1033,123,2,433.06
3108,1033,44,5,174.43
3109,1033,53,6,146.28
3110,1034,30,1,317.8
3111,1034,166,6,84.43
3112,1035,125,4,287.35
3113,1035,149,5,376.43
3114,1035,100,2,323.84
3115,1035,77,5,175.14
3116,1035,30,6,128.82
3117,1036,100,4,283.55
3118,1036,123,3,321.18
3119,1036,71,4,451.52
3120,1036,21,5,236.13
3121,1036,138,2,96.14
3122,1037,16,1,177.29
3123,1038,141,1,284.94
3124,1038,48,2,370.47
3125,1038,49,2,455.41
3126,1039,61,2,186.11
3127,1039,150,1,498.77
3128,1039,31,1,281.39
3129,1040,130,5,351.68
3130,1040,109,5,229.46
3131,1040,64,4,285.9
3132,1040,129,3,396.11
3133,1041,72,6,353.02
3134,1041,7,1,307.24
3135,1041,38,2,81.69
3136,1042,78,6,251.44
3137,1042,53,6,222.82
3138,1042,142,5,424.18
3139,1043,129,4,159.77
3140,1043,1,6,310.44
3141,1043,56,3,228.36
3142,1043,22,1,209.46
3143,1043,137,4,277.74
3144,1044,124,5,114.52
3145,1044,40,6,157.16
3146,1045,1,4,284.48
3147,1045,136,4,342.68
3148,1046,133,4,101.88
3149,1046,106,4,187.58
3150,1046,115,6,396.0
3151,1046,82,6,222.63
3152,1047,76,3,402.13
3153,1048,141,6,162.12
3154,1048,55,5,181.82
3155,1048,160,-1,45.57
3156,1048,78,1,9.85
3157,1048,30,6,193.06
3158,1049,5,4,180.08
3159,1049,80,3,321.44
3160,1049,178,5,21.46
3161,1050,62,6,348.92
3162,1050,11,2,198.69
3163,1050,125,2,164.63
3164,1051,10,2,35.12
3165,1051,48,6,392.36
3166,1051,103,6,385.9
3167,1051,55,6,138.79
3168,1052,140,4,85.36
3169,1052,148,6,283.62
3170,1052,19,1,252.04
3171,1052,105,5,446.98
3172,1052,76,1,276.11
3173,1053,84,4,79.27
3174,1053,90,1,203.01
3175,1053,42,5,250.59
3176,1054,126,1,316.54
3177,1054,116,2,47.51
3178,1054,109,3,469.1
3179,1055,115,4,424.54
3180,1055,48,3,342.05
3181,1055,107,3,186.45
3182,1056,30,6,280.18
3183,1056,110,5,275.15
3184,1056,101,6,449.78
3185,1056,1,4,338.91
3186,1056,156,4,97.6
3187,1057,88,5,409.18
3188,1057,23,3,431.96
3189,1057,3,3,68.86
3190,1058,124,3,271.96
3191,1058,71,5,349.47
3192,1059,101,3,332.99
3193,1059,136,6,78.27
3194,1060,40,2,458.2
3195,1060,86,5,291.58
3196,1061,115,4,293.03
3197,1061,69,2,103.02
3198,1061,127,6,203.43
3199,1061,2,3,325.62
3200,1061,54,1,200.23
3201,1062,28,0,153.3
3202,1062,137,2,161.49
3203,1063,163,4,409.45
3204,1064,15,5,265.67
3205,1064,94,1,140.19
3206,1064,145,1,125.3
3207,1064,149,1,
3208,1064,47,4,146.98
3209,1065,37,4,303.75
3210,1065,87,5,75.77
3211,1066,63,4,32.99
3212,1067,149,0,355.42
3213,1067,145,4,94.42
3214,1067,108,1,109.57
3215,1067,143,6,59.51
3216,1068,51,6,44.13
3217,1068,5,1,
3218,1068,101,1,317.35
3219,1068,127,3,226.1
3220,1069,44,2,267.88
3221,1069,40,2,288.72
3222,1069,84,1,336.37
3223,1069,76,3,321.52
3224,1069,80,3,28.9
3225,1070,45,3,110.69
3226,3022,134,3,320.35
3227,1070,140,4,9.76
3228,1070,9,1,60.44
3229,1070,20,3,
3230,1071,29,3,291.6
3231,1071,22,1,310.19
3232,1072,84,4,89.55
3233,1072,146,4,67.84
3234,1073,60,1,452.36
3235,1073,2,1,63.17
3236,1074,65,1,319.51
3237,1074,177,3,222.17
3238,1074,41,2,186.43
3239,1074,93,1,472.78
3240,1075,97,1,208.86
3241,1075,76,2,224.54
3242,1075,78,3,250.69
3243,1075,127,5,423.98
3244,1075,90,1,233.9
3245,1076,30,6,126.89
3246,1076,30,3,133.76
3247,1076,129,3,483.18
3248,1076,53,6,421.25
3249,1076,1,4,157.2
3250,1077,91,1,6.7
3251,1077,24,4,
3252,1077,10,6,108.97
3253,1077,134,6,83.68
3254,1077,121,3,
3255,1078,82,2,362.23
3256,1079,39,1,435.42
3257,1079,45,6,421.66
3258,1079,122,3,471.49
3259,1079,136,2,34.04
3260,1079,76,1,213.1
3261,1080,133,5,51.6
3262,1080,61,6,161.35
3263,1081,109,2,119.11
3264,1081,70,0,390.23
3265,1081,25,2,499.71
3266,1082,109,2,
3267,1082,12,5,418.3
3268,1082,97,5,264.86
3269,1083,72,4,250.66
3270,1083,96,6,235.99
3271,1083,9,4,182.04
3272,1084,20,6,431.71
3273,1084,145,1,374.57
3274,1085,147,3,369.66
3275,1085,84,6,19.16
3276,1085,40,5,365.77
3277,1085,102,6,303.98
3278,1085,110,1,175.13
3279,1086,46,5,
3280,1086,14,2,64.0
3281,1086,118,3,439.46
3282,1086,42,1,196.92
3283,1087,133,4,89.91
3284,1087,67,3,249.91
3285,1088,81,2,431.87
3286,1088,80,1,95.01
3287,1089,67,6,35.56
3288,1089,88,6,284.59
3289,1089,85,6,4.09
3290,1089,141,5,353.95
3291,1090,126,5,77.03
3292,1090,109,1,76.85
3293,1091,62,1,239.29
3294,1092,46,4,141.62
3295,1093,27,2,65.67
3296,1093,9,2,162.91
3297,1093,16,6,105.98
3298,1094,4,3,221.48
3299,1094,44,1,473.32
3300,1094,14,5,299.24
3301,1094,60,4,152.89
3302,1095,165,6,326.06
3303,1095,140,2,224.36
3304,1096,44,3,18.49
3305,1096,180,2,162.99
3306,1096,53,5,334.57
3307,1096,143,5,118.47
3308,1097,137,4,278.01
3309,1097,125,2,496.08
3310,1098,61,1,11.02
3311,1098,127,6,108.94
3312,1098,147,1,349.39
3313,1099,86,2,124.72
3314,1099,49,1,247.97
3315,1099,56,6,16.66
3316,1099,36,1,460.01
3317,1099,37,4,137.34
3318,1100,111,4,182.01
3319,1100,109,2,304.13
3320,1100,99,4,
3321,1101,9,4,331.73
3322,1101,81,6,460.44
3323,1102,139,6,162.95
3324,1102,138,6,149.33
3325,1102,67,6,45.21
3326,1102,84,0,27.11
3327,1103,63,1,442.48
3328,1103,9,6,195.64
3329,3004,66,3,181.6
3330,1104,11,1,357.47
3331,1105,119,2,483.98
3332,1105,93,3,277.14
3333,1105,102,3,33.08
3334,1105,121,6,493.91
3335,1105,28,4,341.59
3336,1106,95,5,122.41
3337,1107,128,6,139.44
3338,1108,49,1,346.32
3339,1108,41,1,202.79
3340,1108,97,5,148.38
3341,1108,94,6,451.57
3342,1109,139,5,36.45
3343,1110,114,3,342.38
3344,1110,41,4,164.33
3345,1111,77,5,
3346,1111,99,5,204.37
3347,1111,40,3,421.97
3348,1112,63,6,403.36
3349,1112,147,2,25.51
3350,1112,90,1,228.93
3351,1112,147,4,230.49
3352,1113,21,5,184.3
3353,1114,148,5,225.82
3354,1114,4,3,429.1
3355,1114,96,4,108.64
3356,1115,125,3,393.19
3357,1115,29,3,423.4
3358,1115,35,0,181.91
3359,1115,73,5,439.39
3360,1116,95,6,131.39
3361,1116,141,3,355.63
3362,1117,54,3,
3363,1117,169,3,390.83
3364,1117,121,6,388.0
3365,1117,130,4,359.54
3366,1118,110,1,462.79
3367,1118,48,4,155.2
3368,1119,74,3,480.37
3369,1119,27,2,435.72
3370,1119,36,1,146.1
3371,1119,100,6,168.84
3372,1119,45,2,52.26
3373,1120,122,4,73.54
3374,1120,6,2,425.43
3375,1120,5,4,91.39
3376,1120,45,3,
3377,1120,148,5,61.64
3378,1121,108,1,495.49
3379,1121,25,3,50.66
3380,1121,49,5,375.43
3381,1122,111,6,79.63
3382,1122,49,2,180.55
3383,1122,74,5,194.3
3384,1122,79,6,29.69
3385,1123,115,2,42.42
3386,1123,20,3,421.19
3387,1124,38,6,338.76
3388,1124,120,5,381.86
3389,1124,131,5,136.4
3390,1124,135,4,245.33
3391,1125,22,1,353.36
3392,1125,97,4,417.92
3393,1125,125,6,72.94
3394,1125,3,1,69.92
3395,1126,117,2,220.59
3396,1126,102,3,42.24
3397,1127,21,1,257.05
3398,1128,24,4,26.02
3399,1128,119,2,475.69
3400,1129,154,6,499.12
3401,1129,117,5,317.91
3402,1129,2,3,208.62
3403,1129,142,2,82.17
3404,1130,1,2,169.32
3405,1131,14,6,45.25
3406,1131,139,3,44.48
3407,1131,8,1,171.46
3408,1131,63,6,472.03
3409,1132,15,2,301.41
3410,1132,71,4,304.65
3411,1132,66,3,160.46
3412,1132,44,4,379.29
3413,1133,107,6,170.74
3414,1133,133,4,60.56
3415,1133,25,3,13.47
3416,1133,85,4,87.69
3417,1133,84,3,146.98
3418,1134,36,3,375.11
3419,1134,136,6,24.68
3420,1134,113,6,386.14
3421,1135,114,2,207.26
3422,1135,76,1,192.93
3423,1135,3,5,134.55
3424,1135,40,2,326.33
3425,1135,27,3,433.18
3426,1136,127,1,435.74
3427,1137,165,4,91.97
3428,1137,117,5,460.73
3429,1137,110,6,363.89
3430,1137,60,1,8.3
3431,1137,29,4,373.43
3432,1138,109,4,142.35
3433,1138,148,6,174.61
