order_id,customer_id,order_date,status
549,327.0,2025-12-25 16:31:16.758465,completed
550,504.0,2024-10-17 04:14:18.470005,refunded
551,145.0,2024-10-10 07:48:19.669855,completed
552,514.0,2025-06-12 04:57:28.472847,pending
553,191.0,2025-04-10 01:16:11.429162,refunded
554,488.0,2025-08-05 13:38:02.879521,cancelled
555,93.0,2025-04-25 11:57:21.741011,pending
556,63.0,2026-02-16 18:55:13.345514,refunded
557,127.0,2025-07-27 16:36:40.259107,pending
558,267.0,2026-06-12 16:56:59.489300,refunded
559,480.0,2025-04-21 13:07:57.200656,refunded
560,267.0,2025-04-22 22:56:23.822007,completed
561,27.0,2026-01-31 03:05:30.433877,cancelled
562,518.0,2026-05-16 07:29:54.213113,completed
563,497.0,2025-09-05 00:14:50.906790,cancelled
564,191.0,2025-11-12 16:53:23.684737,pending
565,174.0,2024-11-05 13:37:18.256517,completed
566,331.0,2026-04-14 14:01:48.438212,completed
567,163.0,2024-11-26 14:07:36.543937,pending
568,225.0,2025-12-21 01:35:43.188961,pending
569,129.0,2025-05-21 10:13:31.321521,completed
570,357.0,2025-03-02 00:38:48.903684,completed
571,240.0,2026-01-31 09:34:48.640026,cancelled
572,36.0,2025-06-09 21:54:20.565737,cancelled
573,541.0,2025-10-19 12:59:28.386433,refunded
574,318.0,2024-10-12 19:13:13.724394,pending
575,338.0,2024-10-23 00:57:38.632283,pending
576,393.0,2024-12-14 02:37:09.421307,cancelled
577,57.0,2025-10-16 16:44:57.828740,refunded
578,92.0,2025-01-19 19:44:26.441005,completed
579,293.0,2025-06-18 23:01:24.542867,cancelled
580,303.0,2026-04-04 18:58:35.757793,completed
581,477.0,2025-08-19 22:43:19.218653,pending
582,240.0,2024-07-23 03:08:11.106925,refunded
583,213.0,2026-04-24 17:26:40.059643,cancelled
584,271.0,2025-01-08 16:41:22.835814,refunded
585,492.0,2025-09-22 01:58:19.998602,completed
586,99.0,2025-07-01 10:16:29.348506,completed
587,384.0,2025-05-14 12:53:50.735585,cancelled
588,346.0,2024-09-14 22:24:34.028994,completed
589,93.0,2025-09-30 07:01:21.356601,cancelled
590,308.0,2025-01-13 16:30:51.893623,refunded
591,167.0,2025-08-22 18:03:03.350861,pending
592,166.0,2025-10-14 15:45:40.540746,pending
593,475.0,2025-08-30 04:59:45.001156,refunded
594,1.0,2026-03-13 18:15:04.848546,cancelled
595,456.0,2024-08-23 15:56:29.310478,refunded
596,12.0,2024-11-04 05:28:35.519236,refunded
597,262.0,2025-11-08 03:15:25.961503,completed
598,183.0,2024-08-14 18:05:47.076004,completed
599,132.0,2026-04-03 15:14:44.812635,refunded
600,376.0,2025-11-18 03:47:01.637331,completed
601,461.0,2026-03-23 01:59:14.628993,cancelled
602,537.0,2025-02-21 22:27:16.197634,refunded
603,172.0,2026-05-22 06:03:47.883463,refunded
604,446.0,2024-08-23 17:54:53.539968,refunded
605,325.0,2025-05-19 12:12:33.138951,completed
606,277.0,2024-11-26 03:17:08.882227,completed
607,345.0,2025-11-21 21:05:18.654147,cancelled
608,259.0,2025-10-08 07:39:10.207864,completed
609,173.0,2025-12-06 01:36:19.372353,completed
610,44.0,2025-09-26 13:01:52.458011,pending
611,247.0,2026-02-14 01:01:08.876281,completed
612,316.0,2024-11-25 12:44:59.961756,completed
613,221.0,2025-06-16 13:05:05.259298,pending
614,217.0,2025-09-14 20:28:46.887001,cancelled
615,395.0,2026-05-30 08:34:39.499384,refunded
616,227.0,2024-09-24 22:57:57.358903,completed
617,351.0,2025-02-22 13:24:27.883996,completed
618,28.0,2025-04-14 03:54:10.114777,pending
619,545.0,2025-04-21 17:42:12.156303,completed
620,170.0,2024-09-06 08:37:12.975988,cancelled
621,133.0,2025-05-27 01:57:25.172342,pending
622,538.0,2025-08-25 00:54:55.271959,completed
623,31.0,2025-02-17 20:07:23.255125,completed
624,336.0,2024-10-25 05:06:45.891695,cancelled
625,468.0,2027-07-16 09:50:26.720052,completed
626,195.0,2025-02-04 09:17:41.014242,completed
627,306.0,2025-08-07 22:21:21.932256,completed
628,475.0,2025-08-06 04:09:57.837640,completed
629,251.0,2025-12-09 05:16:09.497468,completed
630,321.0,2025-10-09 00:33:10.893035,completed
631,32.0,2024-10-06 18:33:17.512635,pending
632,16.0,2026-01-02 23:34:14.499643,completed
633,202.0,2025-10-21 09:16:17.201544,refunded
634,314.0,2026-07-10 01:14:55.956928,cancelled
635,219.0,2025-07-07 05:40:04.148226,cancelled
636,106.0,2025-12-03 23:28:36.508286,completed
637,71.0,2026-06-01 02:51:40.067777,completed
638,466.0,2026-07-09 09:16:50.855089,refunded
639,163.0,2025-02-13 17:09:01.857406,completed
640,430.0,2025-10-06 16:17:31.052110,refunded
641,212.0,2025-03-07 02:50:45.775114,pending
642,327.0,2025-08-06 17:13:38.389011,completed
643,540.0,2026-07-15 18:36:34.541530,cancelled
644,306.0,2025-04-03 09:54:27.142267,pending
645,245.0,2024-10-21 16:23:20.475066,cancelled
646,95.0,2025-09-02 22:09:20.516560,completed
647,17.0,2025-08-02 13:33:11.468182,refunded
648,114.0,2025-10-23 11:44:41.418739,completed
649,475.0,2025-07-13 16:40:20.049639,pending
650,444.0,2024-11-27 08:22:04.027730,completed
651,377.0,2025-10-07 02:07:47.227170,refunded
652,293.0,2025-12-18 12:55:44.044437,pending
653,267.0,2026-07-04 06:11:44.877809,refunded
654,126.0,2024-07-20 02:02:11.175067,cancelled
655,265.0,2024-08-05 10:50:44.073533,completed
656,453.0,2025-10-18 19:35:53.051908,completed
657,314.0,2024-10-13 01:44:15.874785,completed
658,331.0,2026-03-30 10:16:22.854970,pending
659,481.0,2026-02-22 23:53:56.295162,completed
660,13.0,2026-07-18 16:04:52.510445,completed
661,233.0,2025-05-17 09:05:27.866220,pending
662,84.0,2025-03-19 18:12:22.261810,completed
663,186.0,2025-09-01 07:15:22.277997,refunded
664,314.0,2025-10-27 14:43:36.048146,pending
665,468.0,2024-07-27 04:22:43.806208,completed
666,75.0,2024-12-12 21:26:12.859624,completed
667,394.0,2025-02-09 15:39:53.050055,refunded
668,492.0,2026-02-16 03:38:55.743410,completed
669,438.0,2025-02-28 18:02:28.169073,completed
670,112.0,2025-07-24 01:21:35.592414,completed
671,536.0,2025-03-12 13:11:52.167036,pending
672,107.0,2024-07-23 09:48:39.260035,completed
673,537.0,2025-12-01 22:03:51.843368,refunded
674,26.0,2025-03-25 06:54:28.851289,completed
675,339.0,2025-12-30 02:05:41.232947,completed
676,234.0,2025-10-11 21:37:12.605395,pending
677,166.0,2024-08-09 04:47:33.061671,completed
678,282.0,2024-11-24 05:21:55.542894,refunded
679,169.0,2025-03-17 08:44:52.600887,cancelled
680,56.0,2025-03-22 18:52:02.253075,completed
681,371.0,2025-11-22 03:47:37.165478,completed
682,312.0,2026-05-19 04:03:05.203905,cancelled
683,475.0,2026-02-21 07:24:06.230664,cancelled
684,253.0,2025-11-02 13:35:07.350652,completed
685,502.0,2025-07-05 15:40:08.216582,pending
686,107.0,2025-10-20 02:05:54.419326,completed
687,287.0,2026-05-01 13:27:32.230222,pending
688,131.0,2025-08-15 04:10:40.114522,completed
689,4.0,2025-03-20 17:18:07.798386,cancelled
690,512.0,2026-02-11 14:50:23.895714,refunded
691,246.0,2025-05-17 07:32:49.198283,completed
692,322.0,2026-01-12 08:57:29.273398,completed
693,417.0,2026-03-20 22:59:36.483906,completed
694,372.0,2027-06-09 09:50:26.720983,pending
695,410.0,2025-12-30 12:02:38.856525,completed
696,525.0,2025-03-06 09:33:53.748935,cancelled
697,200.0,2025-08-14 09:12:26.966770,completed
698,440.0,2024-12-18 01:28:41.581377,completed
699,122.0,2025-12-01 16:03:36.217602,cancelled
700,90.0,2026-02-22 23:23:24.882967,refunded
701,228.0,2026-04-28 14:49:37.059614,completed
702,175.0,2025-04-03 05:23:16.239674,pending
703,74.0,2026-06-27 05:06:55.382962,cancelled
704,68.0,2025-02-08 19:12:40.165566,refunded
705,503.0,2024-08-10 16:50:00.656762,completed
706,240.0,2026-07-07 10:39:09.627447,pending
707,12.0,2025-10-19 14:00:28.838661,completed
708,99.0,2026-03-26 06:58:27.289052,pending
709,140.0,2027-07-02 09:50:26.721239,cancelled
710,53.0,2025-04-29 12:00:34.119507,completed
711,361.0,2025-09-26 16:56:19.234426,completed
712,457.0,2026-04-11 11:57:43.676889,completed
713,346.0,2026-01-18 21:57:45.916744,completed
714,361.0,2025-12-16 02:42:31.559304,pending
715,316.0,2025-03-05 15:58:22.974571,pending
716,415.0,2024-08-11 00:48:40.515185,completed
717,68.0,2025-05-17 06:04:59.382919,completed
718,159.0,2025-07-17 00:26:25.127771,completed
719,115.0,2025-01-08 12:33:01.256171,completed
720,94.0,2025-06-14 00:55:31.480644,refunded
721,233.0,2026-06-13 10:00:20.101107,completed
722,434.0,2024-12-23 19:34:52.218055,completed
723,53.0,2025-02-24 18:25:11.475704,cancelled
724,37.0,2024-10-08 21:54:19.259743,completed
725,318.0,2026-02-12 07:34:54.107623,completed
726,107.0,2026-02-07 02:10:06.093330,completed
727,404.0,2026-05-17 02:48:06.396157,pending
728,379.0,2025-06-08 02:21:17.792069,cancelled
729,238.0,2024-08-06 03:27:54.200434,completed
730,208.0,2025-07-06 12:08:23.799875,pending
731,195.0,2025-07-19 05:01:57.593572,completed
732,72.0,2024-12-04 21:01:13.451092,completed
733,76.0,2026-05-24 15:04:37.288402,cancelled
734,229.0,2026-01-04 23:07:32.758351,cancelled
735,468.0,2025-08-05 10:18:52.686809,pending
736,469.0,2027-05-06 09:50:26.721620,completed
737,66.0,2024-10-31 14:30:01.996522,refunded
738,1.0,2026-04-16 18:16:54.857097,refunded
739,528.0,2026-03-11 11:39:30.333576,completed
740,196.0,2026-06-04 03:18:15.785092,completed
741,72.0,2025-11-25 06:12:11.654675,refunded
742,79.0,2024-10-23 21:03:14.537455,completed
743,547.0,2025-12-30 05:08:42.310737,refunded
744,70.0,2025-06-19 11:44:49.320974,completed
745,404.0,2025-12-22 06:10:11.996210,completed
746,218.0,2025-08-04 11:49:12.530220,completed
747,532.0,2024-07-21 22:22:22.116832,cancelled
748,211.0,2026-05-30 23:36:40.856413,completed
749,248.0,2025-12-02 19:23:32.038269,pending
750,73.0,2025-09-26 01:05:06.589961,pending
751,144.0,2024-09-20 12:53:35.845978,completed
752,242.0,2025-06-24 23:21:53.198821,pending
753,277.0,2024-08-21 15:13:15.083514,completed
754,530.0,2025-08-03 04:50:20.856767,pending
755,216.0,2025-11-12 07:19:00.325660,completed
756,356.0,2025-03-04 04:35:02.222682,cancelled
757,32.0,2025-09-13 19:49:20.437326,cancelled
758,150.0,2025-03-03 22:39:36.080174,completed
759,259.0,2026-05-01 14:48:48.227985,cancelled
760,,2025-03-10 07:50:28.237637,completed
761,303.0,2024-12-06 13:56:17.835097,completed
762,401.0,2025-02-06 00:24:26.912540,refunded
763,176.0,2025-03-09 01:30:05.366622,pending
764,429.0,2025-06-06 03:44:52.505342,completed
765,226.0,2024-10-12 20:55:06.916442,refunded
766,28.0,2024-11-05 00:08:23.257440,completed
767,205.0,2025-02-03 19:35:27.932640,refunded
768,120.0,2024-07-30 01:47:38.412142,completed
769,446.0,2025-10-16 23:29:33.459491,completed
770,162.0,2025-07-29 10:35:07.194880,refunded
771,327.0,2024-12-16 19:56:09.661536,cancelled
772,140.0,2025-03-31 19:55:47.988966,cancelled
773,201.0,2025-03-08 13:50:42.566592,pending
774,395.0,2024-10-30 08:01:36.950340,completed
775,501.0,2026-10-07 09:50:26.722104,cancelled
776,351.0,2025-02-10 20:26:01.800550,completed
777,13.0,2025-01-13 18:28:34.444127,refunded
778,112.0,2024-09-08 23:18:58.957958,completed
779,439.0,2025-10-09 21:45:03.827425,cancelled
780,412.0,2025-03-23 08:55:41.608986,completed
781,240.0,2025-06-08 00:08:16.800316,refunded
782,394.0,2024-10-21 22:42:55.887239,completed
783,83.0,2025-06-27 19:01:50.785160,completed
784,31.0,2025-11-24 08:47:27.959139,completed
785,476.0,2024-10-04 07:22:49.627597,completed
786,277.0,2024-08-27 05:30:50.949998,refunded
787,367.0,2025-05-26 10:54:47.869272,pending
788,398.0,2024-11-26 16:09:52.132971,cancelled
789,525.0,2025-09-27 09:14:02.922750,refunded
790,546.0,2025-09-24 22:14:17.339822,completed
791,433.0,2026-03-21 17:43:43.821505,completed
792,197.0,2025-12-11 19:15:38.899313,cancelled
793,479.0,2025-10-12 03:15:54.808148,completed
794,491.0,2025-03-04 03:52:48.288082,completed
795,431.0,2026-03-08 01:19:15.455566,completed
796,21.0,2025-12-21 16:31:05.177428,completed
797,55.0,2025-11-20 23:41:45.713097,cancelled
798,377.0,2025-08-12 15:07:20.122245,refunded
799,123.0,2026-06-30 04:26:38.631940,completed
800,274.0,2026-01-21 23:38:34.603376,completed
801,174.0,2025-06-24 02:40:05.255955,completed
802,414.0,2024-10-23 04:53:31.737614,refunded
803,275.0,2026-03-04 16:50:03.947741,completed
804,,2026-05-21 17:52:02.607963,cancelled
805,125.0,2025-06-25 23:54:32.242483,completed
806,158.0,2025-06-16 17:24:12.804068,refunded
807,33.0,2025-11-30 22:15:35.497496,pending
808,113.0,2025-12-19 17:29:05.449808,refunded
809,378.0,2025-06-23 21:25:47.025703,cancelled
810,71.0,2025-01-04 04:16:20.266043,completed
811,89.0,2024-12-29 09:46:39.001037,completed
812,357.0,2026-04-08 22:38:49.771271,cancelled
813,69.0,2025-10-12 14:15:11.149171,pending
814,9.0,2026-10-02 09:50:26.722628,pending
815,304.0,2025-05-01 08:01:29.608681,pending
816,355.0,2025-12-11 23:37:41.798476,completed
817,123.0,2025-11-16 19:56:52.343287,completed
818,256.0,2026-02-15 02:48:36.797283,completed
819,516.0,2026-04-24 12:12:07.218595,refunded
820,317.0,2025-06-15 01:03:42.201331,completed
821,395.0,2024-08-10 00:53:48.460957,completed
822,77.0,2025-07-01 03:39:15.949037,completed
823,344.0,2025-04-01 15:36:44.395892,completed
824,129.0,2025-06-20 20:35:18.089742,completed
825,380.0,2024-11-20 16:43:52.515438,completed
826,264.0,2026-01-30 21:30:09.289748,cancelled
827,167.0,2025-10-03 11:04:35.622195,completed
828,57.0,2024-10-19 23:43:51.777575,refunded
829,193.0,2024-10-02 02:52:43.173232,completed
830,224.0,2026-03-08 03:15:55.571964,completed
831,70.0,2026-02-20 22:41:43.419863,completed
832,172.0,2025-03-13 23:18:43.972590,completed
833,437.0,2025-11-05 08:11:27.556416,completed
834,152.0,2026-02-17 18:50:21.914664,cancelled
835,88.0,2025-08-12 02:09:36.358342,completed
836,268.0,2025-05-07 17:14:33.358446,refunded
837,528.0,2025-05-16 22:35:08.136922,completed
838,297.0,2025-10-15 11:12:00.757677,refunded
839,503.0,2025-08-23 04:41:58.959466,pending
840,18.0,2026-06-30 08:07:22.509404,pending
841,51.0,2025-04-25 07:12:23.324164,completed
842,375.0,2025-03-24 19:33:27.482243,completed
843,543.0,2026-03-05 11:30:00.051032,refunded
844,383.0,2025-09-23 14:55:35.110083,completed
845,361.0,2026-02-11 20:32:12.202438,completed
846,541.0,2025-06-01 22:43:58.061400,completed
847,17.0,2026-02-14 01:21:20.090498,cancelled
848,295.0,2025-08-20 16:42:16.006167,refunded
849,377.0,2025-01-07 10:27:53.009064,completed
850,27.0,2025-11-14 22:55:14.124377,completed
851,90.0,2024-09-13 19:55:40.196736,pending
852,71.0,2026-05-29 21:46:06.237547,completed
853,481.0,2025-09-11 08:42:50.614777,pending
854,390.0,2025-07-09 09:41:22.223615,pending
855,142.0,2025-09-24 11:50:25.445436,cancelled
856,425.0,2025-06-22 01:48:32.507507,cancelled
857,150.0,2025-08-28 09:51:06.088099,pending
858,482.0,2026-03-11 09:38:02.895577,completed
859,201.0,2024-11-24 14:55:06.955018,completed
860,142.0,2026-06-17 04:24:37.128302,completed
861,488.0,2024-09-07 18:38:53.511793,cancelled
862,68.0,2024-10-06 08:46:45.402688,completed
863,97.0,2026-03-05 14:08:51.137720,refunded
864,331.0,2026-02-02 09:08:32.744740,pending
865,249.0,2025-04-21 17:12:23.632212,completed
866,156.0,2025-07-15 00:03:56.944947,pending
867,117.0,2025-11-13 04:00:44.033866,completed
868,181.0,2024-09-23 01:30:06.265563,completed
869,275.0,2026-03-07 18:09:40.600556,pending
870,342.0,2026-04-28 01:21:50.145248,refunded
871,295.0,2026-05-09 17:46:16.562310,cancelled
872,18.0,2025-10-26 14:41:44.924859,completed
873,500.0,2024-07-19 01:33:08.366159,completed
874,256.0,2024-11-03 02:38:20.524663,completed
875,497.0,2024-11-04 22:18:41.088709,pending
876,243.0,2025-08-11 00:02:33.388274,refunded
877,342.0,2025-04-29 19:18:33.706961,completed
878,353.0,2025-09-14 02:20:12.171956,pending
879,60.0,2024-12-08 20:39:13.753907,completed
880,48.0,2025-11-28 18:20:44.716125,cancelled
881,401.0,2025-03-07 04:45:35.163135,cancelled
882,229.0,2025-09-08 12:07:58.099439,completed
883,252.0,2026-05-17 00:10:45.824099,refunded
884,185.0,2025-02-26 09:32:50.294111,completed
885,7.0,2026-06-08 00:23:13.658189,refunded
886,45.0,2025-06-01 11:44:46.447624,completed
887,227.0,2026-07-06 16:26:48.473544,completed
888,459.0,2025-03-27 09:48:09.860821,completed
889,156.0,2024-09-22 03:39:52.109375,completed
890,492.0,2027-07-11 09:50:26.724202,refunded
891,213.0,2026-07-09 11:47:29.092206,refunded
892,103.0,2025-05-10 04:30:56.301254,completed
893,424.0,2024-10-20 02:33:56.914675,pending
894,501.0,2025-02-18 19:49:29.482665,cancelled
895,326.0,2025-04-14 15:21:32.755336,completed
896,252.0,2025-08-23 21:06:40.700245,pending
897,253.0,2024-08-26 17:43:23.066366,cancelled
898,290.0,2025-12-14 17:11:14.838112,refunded
899,419.0,2026-03-10 11:22:23.385919,refunded
900,84.0,2025-04-07 08:25:29.931875,pending
901,183.0,2026-04-09 01:18:15.412565,refunded
902,183.0,2026-04-12 07:00:01.520039,completed
903,100.0,2025-01-06 18:27:21.025316,pending
904,279.0,2025-12-13 21:20:15.104435,pending
905,139.0,2025-05-02 22:26:36.806367,cancelled
906,422.0,2025-03-08 07:34:33.048055,pending
907,211.0,2025-04-24 13:12:15.638195,completed
908,114.0,2025-04-23 15:44:08.788993,pending
909,488.0,2025-08-21 03:04:53.361110,pending
910,59.0,2025-11-14 20:44:04.088133,completed
911,9.0,2025-06-30 19:32:17.625182,pending
912,456.0,2024-12-03 10:13:23.274670,completed
913,508.0,2025-04-25 20:51:23.404925,completed
914,117.0,2026-05-25 05:53:45.522231,completed
915,391.0,2026-03-24 12:08:35.509771,pending
916,22.0,2024-11-08 14:51:38.344337,cancelled
917,241.0,2026-07-17 13:14:28.041772,pending
918,387.0,2025-11-20 09:35:50.899589,cancelled
919,103.0,2024-10-25 00:24:29.963704,refunded
920,483.0,2024-09-09 08:08:12.943596,refunded
921,400.0,2024-07-30 09:42:07.756037,completed
922,297.0,2025-12-27 20:29:37.444179,refunded
923,88.0,2025-07-09 10:56:05.200985,completed
924,110.0,2025-06-02 22:57:03.499865,pending
925,95.0,2026-07-12 06:20:27.422752,completed
926,195.0,2024-09-18 18:35:57.920603,pending
927,161.0,2025-10-31 01:48:53.259927,pending
928,361.0,2025-05-18 16:53:56.326955,completed
929,198.0,2025-06-17 01:11:45.709316,refunded
930,228.0,2026-02-15 05:26:06.031745,completed
931,439.0,2025-10-03 10:53:19.125563,pending
932,544.0,2025-05-25 21:33:42.272697,completed
933,338.0,2024-11-27 06:26:30.725121,pending
934,53.0,2025-07-26 01:08:17.938267,completed
935,102.0,2025-08-26 04:35:48.135052,completed
936,430.0,2025-06-12 16:18:24.934003,pending
937,304.0,2025-04-04 11:23:46.946408,completed
938,244.0,2024-12-01 15:31:11.202705,cancelled
939,76.0,2025-10-03 13:24:31.347993,completed
940,322.0,2025-09-14 02:27:39.386578,pending
941,256.0,2026-03-29 12:04:47.391072,pending
942,79.0,2025-01-07 20:54:26.430802,cancelled
943,267.0,2025-07-20 10:23:20.881257,cancelled
944,252.0,2025-05-15 00:55:54.849269,cancelled
945,10.0,2025-08-21 21:26:42.980847,refunded
946,197.0,2025-04-12 23:51:46.413598,completed
947,91.0,2026-07-03 12:14:23.420895,pending
948,252.0,2025-09-06 22:50:46.464082,pending
949,292.0,2025-12-15 19:58:58.612826,cancelled
950,244.0,2024-10-09 14:15:50.273090,completed
951,303.0,2025-07-05 16:19:27.749748,refunded
952,165.0,2025-12-05 07:47:13.791978,completed
953,415.0,2024-10-30 17:19:48.184577,completed
954,50.0,2026-01-04 03:00:05.830124,completed
955,126.0,2026-07-07 09:57:25.869638,refunded
956,34.0,2026-07-07 11:31:20.608666,cancelled
957,20.0,2026-02-07 21:05:32.402818,refunded
958,531.0,2025-06-23 13:21:39.875809,completed
959,200.0,2024-09-14 01:53:31.358964,pending
960,106.0,2026-04-29 23:53:29.622341,completed
961,315.0,2024-09-21 12:55:10.280469,cancelled
962,499.0,2025-06-29 01:06:53.082782,completed
963,25.0,2026-01-11 17:12:19.578773,cancelled
964,491.0,2026-06-20 11:47:09.720634,completed
965,35.0,2024-09-13 23:12:54.969960,completed
966,40.0,2025-10-24 19:49:42.645893,completed
967,277.0,2026-02-21 22:11:44.963943,cancelled
968,344.0,2027-08-13 09:50:26.725203,cancelled
969,96.0,2024-08-26 11:32:01.547076,pending
970,240.0,2025-03-26 21:12:25.644263,refunded
971,465.0,2026-02-07 15:05:04.425433,cancelled
972,187.0,2025-06-26 10:18:12.533131,pending
973,433.0,2025-07-28 10:05:02.863077,completed
974,105.0,2025-06-26 16:40:39.441377,completed
975,352.0,2026-01-05 23:12:17.893409,completed
976,126.0,2025-05-22 11:22:22.290084,refunded
977,217.0,2026-06-20 14:46:15.137614,completed
978,133.0,2026-02-22 00:23:12.971888,cancelled
979,22.0,2026-09-29 09:50:26.725423,completed
980,153.0,2024-08-13 17:38:35.670141,completed
981,337.0,2026-05-24 01:32:17.794261,refunded
982,121.0,2026-01-17 08:53:05.386205,cancelled
983,425.0,2025-12-31 23:14:22.921821,completed
984,47.0,2025-09-03 16:56:54.095566,completed
985,300.0,2024-09-01 19:04:02.275089,refunded
986,112.0,2025-06-29 13:32:37.984986,completed
987,131.0,2024-11-19 10:32:11.939755,pending
988,58.0,2024-08-25 15:17:44.153424,refunded
989,451.0,2026-07-12 08:55:16.929453,completed
990,539.0,2026-03-01 19:29:35.141725,pending
991,28.0,2025-10-17 23:32:47.844490,cancelled
992,159.0,2025-02-13 10:38:05.771424,pending
993,274.0,2024-09-17 04:50:57.102999,refunded
994,202.0,2025-07-23 06:11:19.888074,refunded
995,388.0,2026-04-01 21:27:00.327411,refunded
996,324.0,2025-02-06 21:25:56.265545,pending
997,141.0,2024-10-23 17:55:35.495292,completed
998,212.0,2025-02-09 04:11:08.130343,refunded
999,52.0,2026-04-06 13:52:55.103592,completed
1000,309.0,2024-07-29 07:19:15.277933,pending
1001,391.0,2024-10-08 09:57:04.204398,pending
1002,513.0,2024-11-23 11:34:00.185040,completed
1003,81.0,2025-09-24 04:57:01.244339,cancelled
1004,67.0,2024-11-06 07:57:27.308625,completed
1005,245.0,2025-06-10 04:49:46.191967,cancelled
1006,168.0,2026-03-01 00:59:44.852311,completed
1007,449.0,2025-01-25 18:28:31.891575,completed
1008,12.0,2025-12-12 19:58:09.298420,refunded
1009,499.0,2025-07-08 03:40:45.039912,completed
1010,317.0,2026-02-22 20:31:36.744253,completed
1011,,2026-04-09 14:44:37.466919,pending
1012,476.0,2025-03-26 08:58:01.354233,pending
1013,98.0,2024-09-18 14:00:23.542790,pending
1014,196.0,2024-11-01 21:37:21.274335,refunded
1015,145.0,2026-06-01 03:44:27.096135,pending
1016,15.0,2024-11-08 12:48:34.549310,refunded
1017,190.0,2025-07-16 05:02:51.603747,completed
1018,447.0,2026-07-14 17:23:09.349909,pending
1019,363.0,2026-02-01 16:02:19.889784,cancelled
1020,27.0,2025-01-08 17:54:03.035696,refunded
1021,481.0,2025-06-05 11:25:58.201951,pending
1022,3.0,2025-10-27 15:58:24.861726,completed
1023,190.0,2024-12-19 22:57:35.426925,completed
1024,87.0,2026-01-06 08:47:13.413158,completed
1025,163.0,2025-03-28 00:01:20.758225,completed
1026,66.0,2025-10-31 02:08:01.782074,completed
1027,221.0,2026-01-21 19:06:07.953928,pending
1028,136.0,2024-10-11 15:52:41.070635,pending
1029,252.0,2024-11-18 08:36:36.947626,cancelled
1030,409.0,2025-05-06 04:55:22.943187,completed
1031,241.0,2025-02-24 01:44:39.918053,refunded
1032,475.0,2026-01-14 23:28:25.554278,cancelled
1033,235.0,2026-01-19 13:31:28.236512,completed
1034,48.0,2025-08-11 22:13:12.643337,pending
1035,422.0,2025-04-22 08:48:20.787211,cancelled
1036,550.0,2025-12-16 08:41:52.417470,completed
1037,394.0,2025-06-30 14:35:50.217045,completed
1038,349.0,2024-11-01 23:01:03.791820,completed
1039,166.0,2026-04-15 15:36:43.513775,cancelled
1040,233.0,2024-07-27 14:17:51.648903,completed
1041,23.0,2026-05-27 05:56:26.935841,pending
1042,376.0,2025-06-11 18:49:41.861950,refunded
1043,411.0,2025-11-26 13:20:28.534454,completed
1044,488.0,2026-06-21 11:28:58.676525,completed
1045,395.0,2025-11-29 18:10:48.928321,completed
1046,400.0,2024-08-17 21:25:18.097730,completed
1047,153.0,2026-05-20 07:12:33.518947,completed
1048,351.0,2025-10-27 13:20:05.322381,completed
1049,103.0,2026-06-17 09:40:24.392848,cancelled
1050,217.0,2025-05-30 08:10:59.960103,completed
1051,323.0,2026-05-20 12:59:33.097975,completed
1052,115.0,2026-04-06 22:36:00.746444,cancelled
1053,332.0,2025-03-20 14:48:30.038501,refunded
1054,245.0,2025-01-30 00:46:33.378936,completed
1055,128.0,2024-09-28 17:15:43.333478,completed
1056,24.0,2025-11-08 21:57:10.379656,completed
1057,369.0,2025-04-30 15:50:26.112338,completed
1058,548.0,2026-02-03 16:49:58.956299,completed
1059,202.0,2026-01-17 03:01:22.284782,completed
1060,371.0,2026-01-06 07:57:05.729311,completed
1061,495.0,2025-09-21 23:33:08.062363,completed
1062,310.0,2024-12-08 07:39:50.739009,completed
1063,203.0,2025-03-22 09:34:16.196162,pending
1064,445.0,2025-12-05 03:56:55.983529,completed
1065,417.0,2024-11-27 08:31:58.603006,pending
1066,203.0,2025-08-22 22:48:03.682329,completed
1067,513.0,2025-11-22 09:33:35.336248,cancelled
1068,333.0,2026-03-18 11:06:05.959892,cancelled
1069,45.0,2024-07-27 16:01:20.179712,completed
1070,86.0,2024-09-28 07:07:41.920613,completed
1071,11.0,2024-10-02 19:58:23.508408,cancelled
1072,427.0,2025-06-09 16:21:54.764074,refunded
1073,222.0,2024-12-26 05:01:20.130144,cancelled
1074,284.0,2025-02-10 20:56:52.482238,cancelled
1075,372.0,2024-12-06 23:17:53.601716,completed
1076,,2024-08-05 05:49:33.130049,cancelled
1077,138.0,2024-09-24 02:11:27.563563,completed
1078,481.0,2026-06-04 11:44:52.559349,completed
1079,372.0,2025-11-10 13:36:48.010956,completed
1080,466.0,2026-03-21 05:11:20.855763,pending
1081,240.0,2026-06-13 05:50:12.315824,refunded
1082,427.0,2025-10-28 00:53:00.306192,completed
1083,498.0,2025-12-18 03:57:12.365667,pending
1084,342.0,2024-10-14 13:42:05.958604,completed
1085,407.0,2026-04-05 13:01:47.984441,completed
1086,25.0,2024-10-21 19:47:31.787780,pending
1087,90.0,2025-11-10 09:54:58.032734,completed
1088,221.0,2026-05-07 06:53:11.689811,completed
1089,175.0,2025-09-05 10:22:01.629498,cancelled
1090,459.0,2026-06-25 10:12:07.256037,pending
1091,362.0,2026-05-04 10:35:27.809506,refunded
1092,387.0,2025-12-09 02:11:10.129451,pending
1093,486.0,2025-01-19 23:40:52.062822,completed
